0.0656115	1.92597e+10
0.0601347	2.43572e+10
0.0673222	2.31596e+09
0.0546675	2.51277e+10
0.0462933	2.91367e+10
0.140963	7.45541e+10
0.0374591	9.34392e+10
0.163398	4.95174e+09
0.133448	3.19899e+10
0.13889	2.89463e+10
0.084858	5.11884e+10
0.094829	4.14842e+10
0.132071	6.50408e+10
0.0865649	2.17256e+10
0.1771	9.79935e+09
0.133166	6.26607e+10
0.127349	3.79734e+09
0.082833	5.01899e+10
0.0396253	4.47714e+10
0.0974617	3.15607e+10
0.0830778	4.73948e+10
0.0419777	1.67154e+10
0.0226157	1.97289e+10
0.0931131	2.03716e+09
0.15578	6.67326e+09
0.0156199	8.45041e+09
0.118421	5.9944e+09
0.12901	7.65165e+09
0.0743245	5.90004e+09
0.180723	3.145e+10
0.102546	4.55384e+09
0.0429133	3.49715e+10
0.066181	4.13774e+10
0.00628113	3.91321e+10
0.0493413	2.44804e+10
0.128888	1.21868e+10
0.119702	1.11267e+09
0.106527	4.77958e+10
0.0759024	1.44465e+09
0.120648	4.74189e+10
0.0338774	6.19826e+10
0.157584	2.72132e+10
0.0464778	5.14715e+10
0.0348736	2.77942e+09
0.0909772	4.91084e+10
0.0701047	4.55218e+10
0.028554	6.12375e+09
0.0295	2.27996e+10
0.0279374	6.9772e+08
0.0827699	4.4259e+09
0.046819	4.83523e+09
0.0197758	1.15688e+10
0.0397864	8.67538e+10
0.0885343	6.2595e+10
0.0121391	8.84609e+10
0.137265	1.22397e+11
0.102087	1.34947e+10
0.0816317	2.76728e+10
0.163792	2.207e+10
0.0283581	3.00567e+10
0.140179	1.76516e+10
0.0825319	1.79918e+09
0.0598732	7.55909e+09
0.0523607	4.39126e+09
0.0433384	9.78507e+09
0.0494826	5.46261e+10
0.0105686	3.9588e+09
0.159816	8.1669e+09
0.0544572	6.8562e+10
0.0830945	1.97853e+10
0.1222	9.67667e+10
0.132531	4.44058e+10
0.00715366	9.61865e+10
0.163146	1.43818e+10
0.0192995	7.03327e+10
0.0637431	4.10539e+09
0.0666584	3.62696e+10
0.0817745	2.03146e+10
0.0687329	2.52092e+10
0.118604	7.88232e+09
0.0989196	6.48874e+08
0.0488416	1.74363e+11
0.0952831	3.49951e+10
0.0536157	7.92192e+09
0.0460596	1.16253e+10
0.0849374	7.26486e+10
0.0511113	2.14171e+10
0.110894	8.71428e+09
0.124776	4.31521e+10
0.0508407	3.00322e+09
0.0785469	3.3685e+10
0.0364774	2.37387e+10
0.0869408	3.19006e+10
0.0153057	5.60843e+08
0.0726456	8.83317e+10
0.0946219	1.21073e+10
0.118311	1.44811e+10
0.0868558	3.66764e+10
0.151319	8.38135e+09
0.124994	4.55223e+10
0.0910284	8.08739e+10
0.180889	2.95493e+09
0.0641627	2.68168e+10
0.0783322	2.57609e+10
0.129033	2.12857e+10
0.0503726	2.46541e+10
0.0499177	1.61104e+10
0.0675582	1.22382e+10
0.0536987	2.8053e+09
0.15868	4.42412e+10
0.022629	4.09472e+10
0.159417	1.88005e+10
0.114013	8.03232e+10
0.0687394	9.49455e+10
0.0811769	6.2771e+09
0.0917176	2.54809e+10
0.0970308	5.30461e+10
0.0342859	5.92618e+08
0.122748	4.12027e+10
0.0596771	2.46638e+10
0.0689468	1.21311e+10
0.0400276	1.13798e+10
0.112967	2.84114e+10
0.0537463	8.80648e+09
0.123966	1.32108e+09
0.159769	4.90221e+09
0.165577	7.7254e+09
0.0353978	2.07283e+09
0.0223903	2.04164e+10
0.121949	3.99015e+10
0.0857279	4.44884e+09
0.117242	2.27867e+09
0.131146	1.49412e+09
0.0397836	2.73324e+09
0.0642336	1.04364e+10
0.0283868	1.07786e+10
0.0609068	2.31637e+10
0.0580871	6.90563e+10
0.0993002	4.98445e+09
0.0934474	1.13172e+10
0.0849111	1.48248e+10
0.0552949	2.2025e+10
0.0406909	3.17601e+10
0.152669	9.4581e+09
0.0821675	2.68829e+10
0.0899225	4.24329e+08
0.0588044	4.12647e+09
0.0323008	3.97644e+10
0.0211531	3.26009e+10
0.0411069	2.17479e+10
0.115342	3.78563e+10
0.0615114	4.7234e+10
0.0234225	8.49039e+09
0.145058	1.91268e+10
0.0545005	6.72573e+09
0.0259493	8.77374e+09
0.0178543	3.45144e+10
0.0390005	3.9623e+10
0.12561	2.89118e+09
0.168504	3.66687e+10
0.0354471	9.6828e+09
0.00700816	6.14469e+09
0.0607002	3.66308e+10
0.0670882	5.08239e+10
0.113141	4.01215e+10
0.0794496	2.24821e+09
0.00834651	1.5214e+10
0.0591499	7.03237e+10
0.124833	6.89012e+10
0.0148097	5.77505e+10
0.107024	5.97834e+09
0.0913554	1.14946e+11
0.0269055	1.74315e+10
0.00692412	2.93826e+10
0.060131	8.50869e+09
0.149941	3.36469e+10
0.13648	1.99584e+10
0.0874382	3.36715e+10
0.0164734	6.33972e+10
0.0810691	3.07325e+10
0.0745924	1.47107e+10
0.186628	1.28243e+10
0.134102	5.62849e+09
0.15337	1.48269e+10
0.121305	3.41707e+09
0.12594	4.34407e+10
0.0452042	2.11005e+10
0.0918881	2.80089e+10
0.0900238	3.80241e+10
0.0210946	3.90834e+10
0.0960387	2.74709e+10
0.075786	6.94748e+09
0.0513502	4.20866e+10
0.143395	2.78567e+10
0.0956846	4.49144e+10
0.112698	2.49357e+10
0.151886	2.26633e+10
0.0517148	1.25302e+11
0.139277	2.55062e+10
0.0324222	5.02726e+10
0.137997	1.57604e+10
0.054661	2.33649e+10
0.0302529	2.83483e+10
0.0260818	3.10035e+09
0.0558398	1.00127e+10
0.110272	9.43482e+08
0.0239439	7.98205e+09
0.0553503	7.82401e+10
0.0699914	2.96687e+10
0.0508153	1.27037e+10
0.115913	1.29489e+10
0.0100959	1.46072e+10
0.0332585	1.43273e+10
0.111171	7.31562e+10
0.0566367	2.00788e+10
0.122986	8.27354e+08
0.00477258	4.69031e+10
0.188068	6.28003e+10
0.0887755	2.03379e+10
0.105842	3.50989e+10
0.112192	2.16569e+10
0.0787881	5.99771e+10
0.0716887	1.49781e+10
0.112228	2.89211e+09
0.0400159	1.98672e+10
0.0400703	3.79694e+09
0.0735844	7.37413e+10
0.0144108	1.31901e+10
0.138455	8.75873e+09
0.0848479	5.0177e+10
0.0856568	4.56305e+10
0.125826	5.59695e+09
0.0582906	5.04233e+10
0.0546342	1.78104e+10
0.106193	2.12674e+10
0.0967358	9.90748e+09
0.153132	4.95442e+10
0.0476289	1.21514e+10
0.0356689	4.71412e+09
0.149141	4.72682e+10
0.116583	1.79311e+09
0.0392185	1.98062e+10
0.0918756	1.09921e+10
0.0995435	1.01515e+11
0.115687	7.58006e+09
0.134808	9.09007e+09
0.0681361	8.25642e+09
0.0481188	9.40429e+09
0.125543	7.38989e+10
0.0946664	5.22613e+10
0.064635	5.48026e+09
0.0458226	2.98288e+10
0.0453894	1.14454e+10
0.0952437	9.61761e+09
0.0491664	9.00743e+10
0.028874	1.06394e+10
0.117659	5.56988e+10
0.0640126	4.50387e+10
0.0438033	4.84033e+08
0.0457025	4.30483e+10
0.000188753	7.35388e+09
0.0322637	1.26388e+09
0.0688843	7.3027e+10
0.0687319	2.76759e+10
0.0559151	1.12458e+10
0.129328	9.81795e+09
0.0970393	1.02695e+10
0.07331	9.30152e+09
0.10507	8.3859e+08
0.103213	1.2469e+11
0.0765763	1.09049e+11
0.118816	1.86566e+10
0.129782	1.67914e+10
0.0349089	2.1012e+09
0.0374567	5.12788e+09
0.131892	2.56518e+09
0.114122	5.18495e+10
0.0412513	4.06247e+10
0.0132484	1.75843e+10
0.058748	2.3313e+10
0.102446	4.56513e+10
0.0425636	2.50696e+10
0.0803755	1.91347e+09
0.0349424	3.43908e+09
0.0760649	9.17751e+09
0.145748	1.63771e+09
0.0123924	1.06364e+10
0.130002	4.89419e+10
0.103264	7.32642e+08
0.124243	3.29013e+09
0.00909086	3.16659e+10
0.0501038	4.12947e+10
0.0758294	3.97591e+10
0.0496397	4.93599e+07
0.0309451	6.66037e+09
0.136055	1.30326e+10
0.104665	1.83223e+10
0.0802446	3.29297e+10
0.0740706	1.96404e+09
0.0904777	2.22255e+10
0.0236011	6.88684e+10
0.0828879	3.0929e+10
0.0640522	2.26681e+10
0.144125	2.75664e+10
0.106263	4.71226e+10
0.0431429	6.26176e+10
0.0431718	5.5639e+10
0.0499126	2.43536e+10
0.134628	5.105e+10
0.0536179	1.56153e+10
0.063912	2.94822e+10
0.149642	1.76896e+10
0.0449104	1.0129e+11
0.0113287	2.81981e+10
0.0458306	1.39672e+10
0.0615344	1.21364e+10
0.0876037	4.05704e+10
0.0203842	1.28943e+09
0.0290529	9.52731e+09
0.0855151	1.47099e+11
0.0522377	6.31684e+09
0.0741035	2.08949e+09
0.124538	6.66836e+09
0.0290902	4.10442e+10
0.105999	7.06804e+09
0.0511603	1.88601e+10
0.0279188	1.75032e+10
0.0290317	3.03761e+10
0.0592386	2.18582e+10
0.0939356	1.37144e+10
0.0922053	2.03613e+10
0.0863217	7.80951e+09
0.109374	5.7807e+09
0.0288647	3.11289e+10
0.0454238	2.54993e+10
0.0731692	1.31224e+10
0.0973488	2.20827e+10
0.150823	6.07772e+10
0.0314588	2.26254e+08
0.124476	8.26641e+10
0.046368	6.02041e+09
0.0626639	1.81938e+10
0.0859948	1.867e+10
0.0425458	5.19738e+10
0.0535961	5.5166e+10
0.0869273	6.80679e+10
0.067576	9.92517e+09
0.0383043	2.76633e+10
0.138944	4.33886e+08
0.0838726	1.69363e+10
0.0431246	4.80405e+10
0.176906	2.33596e+10
0.023687	1.22151e+10
0.142476	2.22962e+10
0.129402	8.11316e+09
0.0761277	6.98001e+09
0.0799698	1.53518e+10
0.0285889	2.5118e+10
0.106048	3.99316e+10
0.0350296	1.41749e+10
0.104177	2.0626e+09
0.0641194	1.12633e+10
0.119797	7.05038e+09
0.180516	4.46671e+09
0.122361	1.37249e+10
0.142272	1.7938e+09
0.0725588	1.31153e+10
0.04438	1.37433e+09
0.124801	6.82787e+10
0.0853242	4.64452e+10
0.0975137	1.08853e+10
0.0565142	2.47234e+10
0.0668498	2.58318e+10
0.0546151	8.93248e+10
0.0851998	2.24928e+10
0.12421	8.12214e+10
0.0867353	3.03018e+10
0.0772166	1.12247e+11
0.0880451	5.77143e+10
0.0718565	1.10816e+11
0.0694991	3.97758e+10
0.0621179	2.55444e+10
0.12696	8.01613e+10
0.121726	6.7529e+09
0.139348	1.91048e+10
0.110461	8.38844e+10
0.0525052	1.03279e+10
0.156809	1.04495e+10
0.114594	1.70323e+10
0.0375713	4.45448e+10
0.148394	2.91404e+10
0.0103984	9.28202e+10
0.111434	3.96267e+10
0.0657633	4.44714e+09
0.083217	1.88854e+10
0.117789	1.96039e+10
0.0607106	2.13351e+10
0.0952921	6.52723e+09
0.0413546	1.12046e+10
0.162635	1.60423e+10
0.0815549	8.18295e+10
0.0772952	1.80495e+10
0.104219	5.7629e+10
0.10251	3.29515e+10
0.0859307	3.0854e+10
0.0594177	3.38854e+10
0.0690805	5.59373e+09
0.164648	2.86341e+10
0.0300383	9.87075e+09
0.155223	6.46346e+10
0.0987698	7.79179e+09
0.100901	2.89293e+09
0.102538	5.38694e+10
0.140492	1.91955e+10
0.0560119	6.26611e+10
0.133109	1.20069e+10
0.0149387	2.15521e+10
0.0516627	1.04137e+10
0.0598274	3.82444e+09
0.136036	5.27964e+09
0.0587166	2.07576e+10
0.0416503	3.24971e+10
0.100643	1.38569e+10
0.173572	8.76567e+10
0.0786876	2.26622e+10
0.0333524	1.13487e+10
0.12801	7.63273e+09
0.128714	7.70032e+10
0.11131	2.4993e+10
0.0387064	6.88423e+09
0.0124862	1.40828e+10
0.119965	9.22237e+10
0.0284676	3.39081e+10
0.0592896	7.31936e+09
0.124407	9.77309e+09
0.131962	1.88014e+10
0.0666221	1.29158e+10
0.147332	6.562e+08
0.0945086	1.32884e+09
0.0759013	2.00882e+11
0.0573343	6.00168e+09
0.00561157	6.0051e+10
0.0890312	1.54624e+09
0.0656599	8.68277e+08
0.103934	6.33846e+09
0.105837	1.95059e+10
0.105284	2.60379e+10
0.00670434	1.45169e+10
0.124116	8.55318e+10
0.138136	1.90274e+10
0.0975507	1.4118e+09
0.162359	7.35853e+09
0.124957	3.27498e+10
0.00683236	1.64845e+10
0.0473491	2.74364e+10
0.105262	1.84135e+10
0.00350874	2.70006e+10
0.0226239	3.6385e+10
0.0381442	4.23871e+10
0.0629509	3.76535e+10
0.069466	8.04111e+08
0.124233	5.52604e+10
0.0480658	1.7489e+10
0.170237	1.01234e+11
0.153993	9.69727e+09
0.0914555	4.67157e+10
0.0579803	2.57225e+10
0.183103	3.3329e+10
0.0204352	5.30292e+09
0.101192	3.87912e+08
0.0536538	9.19137e+10
0.137037	1.6663e+10
0.0139869	7.32407e+09
0.170063	1.23585e+10
0.122127	1.79777e+10
0.0238762	2.44048e+10
0.0287185	1.01317e+11
0.0678232	2.09409e+09
0.109445	2.2193e+09
0.0693416	1.9965e+10
0.0545701	2.63212e+10
0.0412852	8.74997e+10
0.0431173	6.94733e+08
0.11966	2.26863e+10
0.0630464	3.50495e+10
0.0363195	1.33791e+10
0.183858	3.98166e+10
0.0698964	8.41123e+09
0.105939	5.57675e+09
0.0141449	1.30649e+10
0.0803502	2.35258e+10
0.103918	1.82977e+11
0.0973687	7.37186e+10
0.0587683	1.11343e+11
0.137868	9.63913e+10
0.0758423	2.50694e+10
0.0668182	1.80884e+10
0.155411	9.11528e+09
0.0873239	5.42924e+09
0.11979	1.56962e+09
0.0848389	2.19592e+10
0.0195003	1.77379e+10
0.0593002	3.71862e+10
0.104042	5.00081e+10
0.0850909	4.48879e+10
0.0563926	2.84086e+10
0.0204813	1.19623e+10
0.115827	1.99557e+10
0.133111	3.46222e+10
0.0738969	1.68043e+10
0.0463915	4.19899e+10
0.0332055	1.28501e+11
0.0486727	1.46492e+10
0.125653	3.04702e+10
0.0833634	4.1043e+10
0.0784092	3.71302e+10
0.0620915	2.0871e+10
0.0648223	8.24995e+09
0.0846479	7.36268e+10
0.0516782	7.07906e+10
0.0779224	5.47371e+10
0.08161	6.31814e+09
0.0648146	2.96547e+10
0.121645	6.41919e+09
0.12328	2.23758e+10
0.11754	8.82481e+09
0.0667253	2.3393e+10
0.0583986	2.63359e+10
0.0630453	2.02976e+10
0.0944639	2.07676e+09
0.0583171	3.7944e+10
0.0197373	3.21037e+10
0.0273117	4.34209e+09
0.076196	3.04453e+10
0.0785574	2.13762e+10
0.111941	3.00974e+10
0.0370098	2.71251e+09
0.116657	6.6767e+09
0.0719295	5.92663e+09
0.0724872	8.05342e+10
0.115456	3.61271e+09
0.0401269	5.03058e+09
0.0842209	4.02372e+09
0.0100512	2.14419e+09
0.020906	5.09807e+10
0.144739	2.86713e+10
0.0707973	2.45511e+10
0.0177299	3.83821e+10
0.0833225	3.9754e+09
0.0100467	1.17968e+10
0.0495875	3.99209e+09
0.0450794	2.04687e+10
0.0882229	2.532e+09
0.0828215	2.75747e+10
0.115925	3.79004e+10
0.12931	4.64506e+09
0.0346909	4.22196e+10
0.0181419	8.86819e+10
0.116684	3.64898e+10
0.150278	1.10592e+10
0.0405712	1.59805e+10
0.0372382	1.87446e+10
0.0846192	1.29285e+09
0.051824	9.13194e+10
0.0835991	8.63314e+10
0.0563131	4.69811e+09
0.0455286	9.69917e+09
0.0820239	9.0351e+09
0.0775404	7.17818e+09
0.100156	1.15644e+11
0.075376	8.22535e+09
0.0420879	5.08775e+09
0.01396	7.3654e+09
0.04901	1.35636e+11
0.083048	1.38866e+11
0.0350842	4.82383e+10
0.0534256	9.45653e+09
0.0405387	4.5904e+09
0.0446646	9.66703e+09
0.125816	2.2439e+10
0.134241	1.10944e+10
0.0116335	4.17751e+09
0.0582285	8.66012e+09
0.0946866	5.67975e+10
0.0298497	9.99538e+09
0.0335623	2.42004e+10
0.0768222	9.2987e+09
0.0983339	4.33551e+10
0.086816	7.73073e+10
0.0373704	2.38822e+10
0.108422	4.74281e+09
0.131609	6.202e+10
0.118302	1.9592e+10
0.0483066	3.03213e+10
0.0812344	1.24231e+10
0.117372	1.61462e+09
0.0432466	1.3892e+10
0.100647	7.28077e+10
0.0622575	1.54182e+10
0.0163084	3.82207e+09
0.0609045	1.35808e+10
0.0888703	1.45852e+09
0.0472127	1.51681e+10
0.0468533	2.77851e+10
0.0286817	6.7255e+09
0.128563	6.11362e+09
0.0418877	3.87057e+10
0.0607333	3.24793e+10
0.0909989	4.69176e+10
0.0851128	5.40069e+09
0.109758	2.6953e+10
0.140427	1.89315e+10
0.038172	2.29953e+10
0.0799271	2.90162e+10
0.0710853	3.37444e+10
0.15026	2.53964e+10
0.0707799	3.09109e+09
0.0294012	1.03775e+10
0.0964862	9.89356e+09
0.071783	6.25115e+10
0.0257606	1.33112e+11
0.138323	3.23349e+10
0.0754573	1.71375e+09
0.0907353	1.82164e+10
0.0758068	6.28902e+09
0.0610571	1.54437e+10
0.0670081	7.87502e+10
0.129986	1.33412e+10
0.0715625	1.86042e+10
0.0965922	1.62171e+10
0.00565797	8.50732e+10
0.153789	3.11538e+10
0.141909	2.06854e+08
0.0991151	1.46869e+10
0.037599	2.01616e+09
0.0804649	5.62525e+10
0.0666906	8.48371e+10
0.0595049	3.04577e+10
0.108447	2.4035e+10
0.0481278	1.42998e+10
0.100471	3.01057e+09
0.0166549	4.82633e+09
0.11244	6.95064e+09
0.101387	1.47411e+10
0.0487404	9.81105e+09
0.0747943	7.60391e+09
0.0369533	8.83136e+08
0.000563401	2.49513e+10
0.145054	4.16308e+10
0.114729	5.54672e+10
0.00849411	1.95217e+10
0.112394	2.01869e+10
0.120699	1.82905e+10
0.0372426	1.74151e+10
0.0536179	1.95572e+09
0.0817479	1.74677e+10
0.06728	3.63541e+10
0.0905996	9.91665e+09
0.0844506	4.65645e+09
0.163031	1.0443e+10
0.168129	1.35532e+10
0.0907407	1.05912e+10
0.0417066	1.70408e+10
0.0971211	3.67939e+10
0.0487247	3.60074e+10
0.0865226	1.22341e+10
0.0152202	1.43538e+10
0.0727487	4.14862e+10
0.13027	4.10181e+10
0.0469951	7.92881e+09
0.0976564	4.58755e+08
0.0894247	3.5577e+09
0.144589	1.30736e+10
0.0461736	1.44675e+09
0.0636627	2.27074e+10
0.0434082	4.08236e+10
0.00930827	1.31211e+10
0.0341081	7.07776e+09
0.0389393	2.77096e+10
0.00756951	7.71225e+09
0.108362	3.26654e+09
0.0496193	5.96074e+10
0.150703	1.567e+10
0.0494123	3.10231e+10
0.0855037	1.33651e+10
0.142543	2.69974e+10
0.130637	1.48821e+10
0.0908189	9.02213e+08
0.135665	8.00044e+10
0.103713	4.79161e+10
0.0831316	8.79543e+10
0.0827765	5.82262e+09
0.0105412	5.67002e+10
0.0820308	7.92881e+09
0.082162	1.86826e+10
0.0823099	3.346e+09
0.00463487	7.75394e+10
0.0172406	1.93758e+10
0.0632089	1.74904e+10
0.0452825	2.33469e+10
0.00700269	2.79548e+10
0.0623747	2.54569e+09
0.0506211	1.14055e+10
0.120759	2.99666e+09
0.0941532	8.85568e+10
0.0390365	1.11306e+10
0.0689303	3.11317e+10
0.0668957	5.04177e+09
0.143753	3.3148e+09
0.0993172	3.91229e+10
0.118431	4.22723e+09
0.0517996	1.44337e+10
0.0481781	5.32677e+10
0.131457	8.69864e+10
0.136992	2.60096e+10
0.116866	4.1422e+10
0.0455427	2.26724e+10
0.0208777	1.80633e+08
0.0421322	8.31919e+10
0.137913	9.02605e+09
0.120949	7.10728e+09
0.164117	2.58163e+09
0.102317	3.28032e+10
0.063263	1.48849e+10
0.13693	3.33065e+10
0.104953	3.08447e+10
0	3.82905e+10
0.161791	6.37681e+10
0.137996	1.04437e+10
0.0428161	3.9108e+10
0.104925	3.55867e+10
0.159951	3.83193e+10
0.107134	1.28154e+09
0.10438	4.54114e+09
0.15179	4.29104e+10
0.0745357	4.26504e+10
0.0597466	4.04465e+09
0.0573248	1.05288e+11
0.14359	3.79181e+10
0.166027	4.61275e+10
0.0960949	4.49163e+10
0.0850296	2.39246e+10
0.0505248	4.88304e+10
0.12753	1.00607e+10
0.141715	3.42812e+09
0.0233874	2.19264e+10
0.0414899	6.10583e+10
0.0794008	5.01302e+10
0.0262836	1.00993e+10
0.075696	2.49945e+09
0.0198877	9.22341e+09
0.040584	2.43641e+10
0.0513641	4.19653e+09
0.124655	2.45573e+10
0.0721846	3.47621e+09
0.0485693	3.11938e+10
0.0559003	2.52175e+10
0.0947697	2.37817e+09
0.0514695	7.29836e+10
0.0894282	7.61654e+09
0.0298353	2.24721e+10
0.0395988	4.13739e+10
0.0431871	6.7777e+09
0.0655636	3.85002e+10
0.00377686	1.89923e+10
0.0886214	8.66605e+09
0.0987111	4.40487e+10
0.0175609	3.05991e+10
0.167841	4.04357e+10
0.0275375	2.63241e+09
0.072538	2.45582e+09
0.0920985	3.67495e+09
0.106141	1.46455e+10
0.0778837	7.46559e+10
0.0680122	4.77724e+10
0.166222	2.17681e+10
0.013326	2.61437e+10
0.124804	9.16216e+09
0.109459	1.74175e+10
0.0811586	2.01675e+10
0.0889027	2.49102e+09
0.0455409	1.88825e+10
0.105129	2.07708e+10
0.0820475	5.74502e+09
0.0760208	9.44078e+09
0.0575973	4.61935e+10
0.150814	7.40158e+09
0.0668572	1.02698e+10
0.121076	1.76444e+10
0.128181	4.68686e+10
0.162307	1.27036e+10
0.0849164	3.19488e+09
0.154351	1.40994e+11
0.0625645	8.61811e+10
0.0064016	4.70668e+10
0.0305901	1.32873e+10
0.0960241	2.0467e+09
0.0140855	4.22957e+10
0.118627	2.83459e+10
0.117138	2.57608e+10
0.174911	3.78818e+09
0.0580357	7.62012e+10
0.00251675	2.05393e+10
0.141194	7.43881e+09
0.072462	5.60985e+09
0.0945769	1.38611e+10
0.0803133	1.84642e+09
0.0466109	1.1882e+10
0.124737	3.68948e+10
0.0419822	1.01816e+10
0.0736526	7.0976e+10
0.0913416	7.11512e+10
0.0161742	3.82202e+10
0.170524	2.11164e+10
0.0486685	2.33143e+10
0.0808669	2.414e+10
0.0521869	1.39487e+10
0.0836901	7.36207e+09
0.0920029	1.22561e+10
0.0152016	1.29668e+10
0.0395761	8.35224e+09
0.0956571	2.79038e+10
0.109877	2.30191e+10
0.095932	2.25956e+10
0.0692547	3.71717e+10
0.0369113	1.24017e+10
0.0938254	3.85701e+10
0.0481286	1.83292e+09
0.142661	6.80916e+09
0.0349827	9.65141e+10
0.0783532	1.22854e+10
0.111482	8.70977e+07
0.0148656	4.32418e+10
0.0832637	5.36324e+09
0.0886193	6.13032e+09
0.0363527	2.21529e+10
0.0574003	8.9615e+09
0.0816381	2.22696e+10
0.0932993	1.74891e+10
0.138576	1.31714e+10
0.126026	6.07954e+09
0.0181922	2.57812e+10
0.0686165	1.09006e+11
0.111488	1.87821e+09
0.0505513	2.07901e+10
0.0743586	1.6194e+10
0.00014521	3.87499e+10
0.120432	5.56842e+08
0.0367015	7.50724e+10
0.113463	9.07382e+09
0.0914776	4.6735e+10
0.0679018	1.4386e+10
0.0613693	5.92871e+09
0.0410713	3.44559e+10
0.0451494	3.95128e+10
0.127612	4.20791e+10
0.113314	4.49922e+09
0.137436	1.32743e+10
0.0599729	1.97611e+10
0.0435003	2.36097e+10
0.130945	2.58927e+10
0.059736	5.79278e+09
0.0935581	1.92249e+10
0.0770379	3.98568e+09
0.041911	1.72902e+10
0.115451	5.68266e+09
0.103814	1.97015e+10
0.120387	1.24557e+10
0.140752	4.6742e+09
0.0872849	7.12883e+10
0.151864	3.56473e+10
0.0508788	1.2772e+10
0.087839	7.77615e+09
0.0701475	2.1144e+10
0.0479212	4.31843e+09
0.0929972	8.05381e+09
0.0555636	1.82928e+10
0.0366909	8.5714e+09
0.0239193	4.50908e+10
0.164877	8.56641e+10
0.0260131	2.92858e+10
0.103843	2.13475e+10
0.0923713	5.93422e+09
0.125482	1.71335e+10
0.142228	6.73493e+09
0.0582859	4.44048e+10
0.140514	6.18711e+10
0.0758043	8.87476e+10
0.0748507	3.43352e+10
0.144733	3.73131e+10
0.0449992	6.28247e+10
0.0468333	6.16226e+10
0.125783	6.87155e+09
0.162901	7.75181e+09
0.157359	6.37967e+09
0.0477671	2.80451e+10
0.13901	4.25652e+09
0.178124	2.76717e+09
0.112746	1.08556e+09
0.0251618	1.22005e+10
0.0699972	6.65234e+09
0.091	5.97837e+10
0.0462033	3.20963e+09
0.0434475	1.09827e+10
0.105441	9.99931e+09
0.0600167	4.36446e+10
0.0507868	3.17458e+09
0.100865	3.52582e+10
0.00989043	5.09626e+09
0.153172	3.50514e+09
0.0504706	2.91937e+10
0.0518597	2.65666e+10
0.136666	3.65099e+10
0.104793	5.14051e+10
0.0875077	8.91897e+10
0.0760692	7.61607e+10
0.0861908	2.96463e+10
0.156642	6.03507e+09
0.0422664	1.53475e+10
0.0929241	6.78739e+09
0.0261864	2.9221e+10
0.15132	1.73241e+09
0.0156364	4.39609e+10
0.0616904	7.87805e+09
0.0519	3.41306e+10
0.11982	8.59041e+08
