2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.772104	0.49809	0.803423
2.88	0	0	1
2.88	1.90874	-0.18521	0.722688
2.88	0	0	1
2.88	-1.05189	-1.6361	0.719779
2.88	-0.237933	-0.19451	0.583171
2.88	-0.0278766	0.0515896	0.975912
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.233984	0.187383	0.947481
2.88	0.653053	-0.352046	0.942316
2.88	-0.46468	-0.00713366	0.958543
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.836519	-0.049855	0.688146
2.88	0	0	1
2.88	0	0	1
2.88	0.0149535	-0.012372	0.864939
2.88	0.102427	-0.386449	0.627224
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.207568	-0.243068	0.918235
2.88	0	0	1
2.88	0	0	1
2.88	0.128274	0.200224	0.486086
2.88	0	0	1
2.88	-0.0412186	0.00265057	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.106567	0.283704	0.772072
2.88	0.0399393	-0.0127754	1
2.88	0	0	1
2.88	1.00525	-0.0190155	0.897483
2.88	-0.371696	-1.34952	0.41897
2.88	0.334248	-0.27672	0.916891
2.88	0.0607383	0.0147262	0.794872
2.88	0	0	1
2.88	0.215247	-0.298295	0.966177
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.0647221	-0.545256	0.270669
2.88	1.55674	0.935911	0.647605
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.00611946	-0.000426432	1
2.88	-0.465575	-0.336746	0.911226
2.88	0	0	1
2.88	0	0	1
2.88	0.2736	0.960983	0.870998
2.88	-0.0126832	0.00849823	0.694247
2.88	0	0	1
2.88	-0.307266	-1.52398	0.659518
2.88	-0.00312939	-0.0983907	1
2.88	0	0	1
2.88	0	0	1
2.88	0.4066	0.23028	0.795809
2.88	0	0	1
2.88	0	0	1
2.88	-0.395054	0.71266	0.828042
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.282052	1.50608	0.585576
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0245716	-0.00308708	1
2.88	0.593181	0.085881	0.875071
2.88	-0.221745	0.457805	0.651899
2.88	0	0	1
2.88	0.354978	0.471959	0.955941
2.88	0	0	1
2.88	0	0	1
2.88	0.613972	-0.0554794	0.817782
2.88	0.0108469	-0.595048	0.930928
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0970813	-0.0430237	0.0882024
2.88	0	0	1
2.88	-0.617394	0.278088	0.777681
2.88	0.322715	0.137715	0.882194
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.830564	-0.0410246	0.566369
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.181577	-0.659309	0.885699
2.88	1.51408	0.43028	0.711607
2.88	-0.227534	-0.439561	0.836798
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0917087	0.930724	0.835978
2.88	0.163634	-0.2862	0.843664
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.183346	0.0349065	0.46728
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.685823	-0.318382	0.894708
2.88	0.963962	0.698425	0.830742
2.88	0	0	1
2.88	-0.0167907	-0.0217291	0.639971
2.88	-0.231862	-0.22004	0.85563
2.88	0	0	1
2.88	0	0	1
2.88	0.412761	1.04553	0.808875
2.88	0	0	1
2.88	0.120009	-1.00485	0.671983
2.88	0	0	1
2.88	-0.196288	0.148476	0.991122
2.88	0	0	1
2.88	0.286804	0.186099	0.476077
2.88	0.143859	0.0148067	0.992727
2.88	0	0	1
2.88	0.217878	-0.746249	0.932343
2.88	0	0	1
2.88	0.432884	0.225659	0.644583
2.88	0.320745	-0.327572	1
2.88	-0.695414	-1.35676	0.515821
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.169187	0.343838	0.626186
2.88	0.201311	-0.095837	0.489723
2.88	0	0	1
2.88	0.106453	-0.535746	0.590248
2.88	0	0	1
2.88	0	0	1
2.88	0.082638	-0.629272	0.353991
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.780603	-1.26237	0.640273
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.102733	-0.0381451	0.871441
2.88	0.00346443	-0.0685255	0.905765
2.88	-0.0130591	0.285286	0.79905
2.88	0	0	1
2.88	0.0197599	0.248786	0.93444
2.88	0	0	1
2.88	0	0	1
2.88	0.769063	0.0878371	0.731925
2.88	0	0	1
2.88	-2.20229	-0.937676	0.515419
2.88	0.282433	0.50372	0.918352
2.88	-0.738949	0.335259	0.925419
2.88	0	0	1
2.88	1.18999	-0.184937	0.575784
2.88	0	0	1
2.88	-0.0596101	-0.223301	0.98202
2.88	0	0	1
2.88	0.368006	-0.235001	0.778594
2.88	-0.181212	-0.195834	0.939013
2.88	-0.313409	0.126455	0.937414
2.88	0	0	1
2.88	-0.118198	-0.0451862	0.895556
2.88	0	0	1
2.88	0.929262	-0.140463	0.873747
2.88	0.0884742	-1.2323	0.666407
2.88	0	0	1
2.88	0	0	1
2.88	-1.19325	-0.378869	0.574653
2.88	0	0	1
2.88	0	0	1
2.88	-0.00489085	0.0131902	1
2.88	0	0	1
2.88	-0.136225	-0.183073	0.879679
2.88	0.0762731	0.0311054	0.883565
2.88	0	0	1
2.88	0	0	1
2.88	0.394745	0.355736	0.354019
2.88	0	0	1
2.88	0.110678	-0.0167927	0.593004
2.88	0.352971	-0.0507771	0.789423
2.88	0	0	1
2.88	0	0	1
2.88	-0.513972	0.680253	0.672845
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.0392475	0.0585447	0.881561
2.88	0	0	1
2.88	0.433266	-0.0645008	0.907241
2.88	0.870459	-0.527934	0.934591
2.88	-0.324125	0.537252	0.628458
2.88	-0.10857	0.230179	0.704017
2.88	0	0	1
2.88	0	0	1
2.88	-0.205679	-1.1513	0.790453
2.88	-0.216566	0.341199	0.628007
2.88	0	0	1
2.88	0.391511	0.029263	0.722794
2.88	0.958355	0.484764	0.942377
2.88	0	0	1
2.88	0	0	1
2.88	-0.0344064	-0.206683	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0883718	0.021342	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.337259	-0.094678	0.540058
2.88	0.0294011	0.0161287	1
2.88	0	0	1
2.88	0.0522481	-0.373078	0.831202
2.88	0.0785627	-0.00423602	1
2.88	0	0	1
2.88	-0.773006	0.471232	0.639317
2.88	0	0	1
2.88	-1.0944	0.0920304	0.695043
2.88	0	0	1
2.88	-0.470452	0.129319	0.621029
2.88	0	0	1
2.88	-0.086685	0.271619	0.769938
2.88	-0.12097	-0.659052	0.862191
2.88	0	0	1
2.88	-0.281125	0.306838	0.788507
2.88	-0.0244607	-0.00657579	0.74829
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.154555	-0.413488	0.897908
2.88	0	0	1
2.88	0	0	1
2.88	-0.13206	-0.2962	0.887633
2.88	0.021383	0.308762	0.345014
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.790636	-0.248386	0.861764
2.88	0	0	1
2.88	0	0	1
2.88	-0.470363	-0.431243	0.496628
2.88	0	0	1
2.88	-0.063794	-0.0653687	0.55597
2.88	0	0	1
2.88	-0.880535	-1.44638	0.63037
2.88	-1.15459	0.306587	0.862549
2.88	0	0	1
2.88	-0.269622	-0.0685263	0.864289
2.88	0	0	1
2.88	-0.0118648	-0.826491	0.885277
2.88	-0.220572	-0.226296	1
2.88	0	0	1
2.88	0.00597828	0.0428136	0.07525
2.88	-0.683606	0.962577	0.759957
2.88	0	0	1
2.88	0	0	1
2.88	-0.205834	-0.615815	0.638868
2.88	0.214557	-0.20198	0.500597
2.88	0.560584	0.543719	0.928822
2.88	0	0	1
2.88	0.169136	-0.188182	0.68717
2.88	-0.0357447	0.14044	1
2.88	0.26622	-0.851663	0.869778
2.88	-0.377683	-0.281031	0.918252
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.00177054	0.0240765	1
2.88	-0.148933	0.116717	0.689029
2.88	0	0	1
2.88	0	0	1
2.88	1.21394	-0.318916	0.822425
2.88	0.329392	-0.116516	0.678786
2.88	-0.797259	0.820975	0.656613
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.279558	0.0844451	0.931727
2.88	0.528295	0.0531986	0.814128
2.88	-0.372907	0.154261	1
2.88	0	0	1
2.88	0.384004	0.956268	0.851601
2.88	0	0	1
2.88	0	0	1
2.88	0.01933	0.00530586	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-1.09531	0.479582	0.783231
2.88	0	0	1
2.88	0.464315	0.224654	0.679052
2.88	0	0	1
2.88	0	0	1
2.88	0.0664556	0.872586	0.706638
2.88	0.307577	-0.100655	0.370441
2.88	0	0	1
2.88	-0.035544	0.651571	0.78863
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.00420106	0.0524866	0.968181
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.133507	-0.677626	0.850159
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.125379	0.395416	0.930918
2.88	0	0	1
2.88	0	0	1
2.88	-0.21967	0.252525	0.983105
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.0674636	-0.106573	0.366477
2.88	-0.0951835	0.599186	0.877835
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0327992	0.0129722	0.70673
2.88	0	0	1
2.88	0	0	1
2.88	0.538709	0.0707951	0.693078
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.0109822	-0.0409097	1
2.88	0.163759	-0.639536	0.848401
2.88	0	0	1
2.88	-0.452505	-0.221367	0.731647
2.88	-0.153312	-0.0244003	0.969998
2.88	0	0	1
2.88	0.0418031	-0.0478109	0.993183
2.88	0	0	1
2.88	-1.24596	1.46824	0.584845
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.482444	-0.105857	0.677896
2.88	0	0	1
2.88	-0.0470752	0.215702	0.679229
2.88	0	0	1
2.88	0	0	1
2.88	-0.0485395	-0.0469503	0.967077
2.88	0	0	1
2.88	-0.00648835	-0.227986	0.778847
2.88	0	0	1
2.88	0	0	1
2.88	-1.11381	-0.122527	0.504487
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.733507	-0.168593	0.852364
2.88	0.196948	0.0982476	0.933674
2.88	0	0	1
2.88	0	0	1
2.88	0.152195	0.911523	0.804175
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0737248	-0.0364721	0.968905
2.88	0.697974	-0.714369	0.764414
2.88	0.129656	-0.166459	0.91616
2.88	0	0	1
2.88	0	0	1
2.88	-0.024716	0.0289046	0.765181
2.88	0.131156	0.286335	0.847367
2.88	0	0	1
2.88	0	0	1
2.88	-0.0368837	-0.0244996	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.131505	-0.134909	0.932957
2.88	0	0	1
2.88	0	0	1
2.88	0.609535	-0.688829	1
2.88	-1.83329	-1.34627	0.540512
2.88	0	0	1
2.88	0	0	1
2.88	0.524855	0.997356	0.777157
2.88	-0.16582	0.594426	0.769644
2.88	-0.157518	-0.473986	0.904429
2.88	0	0	1
2.88	0	0	1
2.88	0.221085	-0.16095	0.943495
2.88	0	0	1
2.88	-0.453952	0.118635	0.717457
2.88	0	0	1
2.88	0	0	1
2.88	-0.327725	-0.27318	1
2.88	-0.214755	0.232305	0.954764
2.88	-1.59737	-0.333004	0.525221
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.00023017	0.00341885	0.957611
2.88	0	0	1
2.88	0.293471	-0.233916	0.719109
2.88	0	0	1
2.88	-0.321908	0.0938492	0.932651
2.88	-0.352939	-0.395067	0.935696
2.88	0.361844	-0.500735	0.912494
2.88	0	0	1
2.88	0.0574914	-0.0944051	0.932172
2.88	0	0	1
2.88	0.0104064	-0.0283467	0.880453
2.88	0.131824	-0.486105	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.367471	-0.954952	0.763575
2.88	0.00140438	-0.00233527	1
2.88	0	0	1
2.88	0	0	1
2.88	0.480883	-0.0237049	0.935684
2.88	0	0	1
2.88	-0.987714	-0.0818146	0.513723
2.88	0	0	1
2.88	-0.996841	1.11486	0.550373
2.88	0	0	1
2.88	0.578562	-0.169813	0.939604
2.88	0	0	1
2.88	0.0401992	1.06136	0.724075
2.88	0	0	1
2.88	0	0	1
2.88	0.491143	-0.24232	0.926189
2.88	0	0	1
2.88	0	0	1
2.88	-0.680905	0.400771	0.730525
2.88	-1.50309	-2.13099	0.561636
2.88	1.45878	0.166435	0.70216
2.88	0.164953	0.890737	0.694779
2.88	0	0	1
2.88	0	0	1
2.88	-0.719947	-1.33076	0.710954
2.88	0	0	1
2.88	0.238174	-0.398928	0.898532
2.88	0.235405	-0.0136792	0.931867
2.88	0	0	1
2.88	0	0	1
2.88	0.0801807	-0.0179931	0.750831
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.00494115	-0.0103437	0.943415
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0438478	-0.0528213	0.667879
2.88	-0.578208	1.12296	0.621257
2.88	-0.0128467	0.00753905	1
2.88	0	0	1
2.88	-0.303892	-0.822229	0.496177
2.88	0	0	1
2.88	0	0	1
2.88	0.0508118	0.212507	0.99213
2.88	0	0	1
2.88	0.21274	-0.0159411	0.899333
2.88	0	0	1
2.88	0.476852	-0.662684	0.07525
2.88	0.538215	-0.655509	0.191779
2.88	0.724363	0.682273	0.903166
2.88	0.787919	1.12533	0.764311
2.88	-2.89684	0.525382	0.587843
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.575095	0.561223	0.642607
2.88	0.00480962	-0.0039264	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.210201	-0.172358	0.428657
2.88	0	0	1
2.88	0.322638	0.387897	0.916095
2.88	0	0	1
2.88	0	0	1
2.88	0.302431	-0.573754	0.684146
2.88	0.16869	-1.23652	0.461693
2.88	0.53158	-0.3678	0.833537
2.88	0	0	1
2.88	0	0	1
2.88	0.29931	1.23634	0.623645
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.345839	-0.228511	0.6926
2.88	-0.206233	0.361372	0.874105
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.185639	-0.6487	0.949127
2.88	0	0	1
2.88	-0.267302	-0.109216	0.5542
2.88	-0.26965	1.03565	0.886416
2.88	0.407625	-0.563692	0.729068
2.88	0	0	1
2.88	1.41241	1.82541	0.577145
2.88	0	0	1
2.88	-2.17832	-0.645867	0.699773
2.88	0.45676	0.1506	0.970242
2.88	0.115418	-0.0462225	0.976828
2.88	0.653997	-0.848459	0.734818
2.88	0.565293	-1.11274	0.775397
2.88	-1.01214	-1.07919	0.7159
2.88	0	0	1
2.88	-0.119438	-0.0796601	0.836821
2.88	0	0	1
2.88	0	0	1
2.88	0.119031	0.0222857	1
2.88	-0.382796	-0.0681184	0.929725
2.88	0	0	1
2.88	0	0	1
2.88	-0.486817	-0.43576	0.452063
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.781267	-0.198137	0.546532
2.88	0.243149	0.483172	0.741052
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.0642135	-0.134475	0.875928
2.88	0.500672	-0.0760418	0.904713
2.88	-0.20736	0.462216	0.941743
2.88	0	0	1
2.88	0	0	1
2.88	1.06121	-0.31139	0.726021
2.88	0.0737265	-0.293371	1
2.88	-0.0876438	0.0514143	0.788161
2.88	0.44288	-0.377481	0.894626
2.88	0.739737	-0.233332	0.671183
2.88	0	0	1
2.88	0	0	1
2.88	-0.174299	0.195981	0.896705
2.88	0.0266031	-2.66673	0.613987
2.88	0	0	1
2.88	1.3474	-0.799513	0.832671
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.531349	0.102605	0.924081
2.88	1.84635	-0.300463	0.712461
2.88	-0.186109	0.441374	0.889739
2.88	-0.0927811	-0.090249	0.98479
2.88	0	0	1
2.88	-0.335878	-0.189192	0.526915
2.88	0	0	1
2.88	1.07354	-1.15104	0.608332
2.88	0	0	1
2.88	-0.70131	-0.279848	0.804643
2.88	0	0	1
2.88	0	0	1
2.88	-0.373912	0.839493	0.727046
2.88	0	0	1
2.88	0	0	1
2.88	-1.04379	-0.490242	0.58313
2.88	-0.0140777	0.0397368	0.272568
2.88	0.0293442	0.0471961	0.95359
2.88	0	0	1
2.88	0	0	1
2.88	-0.147579	0.393735	0.970772
2.88	0.108569	0.401554	0.509577
2.88	0	0	1
2.88	-0.476251	0.452985	0.778528
2.88	0	0	1
2.88	0.0978647	0.0778414	0.38443
2.88	-0.14939	0.358092	0.640267
2.88	0	0	1
2.88	-0.0640561	-0.300156	0.861479
2.88	0	0	1
2.88	0	0	1
2.88	0.323322	-0.0916219	0.390557
2.88	0.417609	0.800176	0.794266
2.88	-0.463178	-0.373765	0.421495
2.88	0	0	1
2.88	0	0	1
2.88	-0.695414	-0.362657	0.869399
2.88	0	0	1
2.88	-0.00219232	0.087053	0.91571
2.88	0	0	1
2.88	-0.2002	-0.185648	0.828345
2.88	0	0	1
2.88	0.338269	-0.389676	0.955568
2.88	0	0	1
2.88	0.172616	-0.0604126	0.90048
2.88	0	0	1
2.88	-0.21145	-1.0627	0.830081
2.88	-0.194348	0.102788	0.954768
2.88	-0.51885	0.520205	0.678163
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.269664	0.564088	0.955638
2.88	0.268216	-0.850532	0.881234
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.681015	-0.0331652	0.44868
2.88	0.0898145	0.287794	0.561841
2.88	-0.932486	1.01863	0.772214
2.88	0.0415431	0.0566109	0.57589
2.88	-0.462182	0.753743	0.755608
2.88	0	0	1
2.88	0	0	1
2.88	1.06097	0.0116441	0.821592
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.467198	-0.725311	0.9303
2.88	0	0	1
2.88	0.199133	0.960443	0.727156
2.88	0.718147	-0.177735	0.87966
2.88	0	0	1
2.88	-0.119437	0.13671	0.973736
2.88	-0.4805	-0.0575785	0.821696
2.88	-0.2052	0.524589	0.403405
2.88	-0.397204	-0.470526	0.737203
2.88	0	0	1
2.88	-0.163552	0.1431	0.602006
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.004871	-0.0782621	0.910139
2.88	0.763829	-1.3443	0.796298
2.88	0	0	1
2.88	-0.720258	-1.53053	0.787843
2.88	-0.577664	0.870811	0.848572
2.88	0.00585972	0.0177822	1
2.88	0.0239337	-0.0399405	0.734224
2.88	-0.195567	1.35353	0.821011
2.88	0	0	1
2.88	0	0	1
2.88	0.432456	-0.346261	0.929136
2.88	0	0	1
2.88	-0.01972	0.0898493	0.93028
2.88	-0.0518387	-0.0397007	0.929038
2.88	-0.741756	0.0552	0.688299
2.88	0.0117962	-0.157097	0.988197
2.88	0	0	1
2.88	-0.960612	-0.42269	0.494064
2.88	0.606131	0.666873	0.811493
2.88	0	0	1
2.88	-0.839289	-1.20847	0.783922
2.88	0	0	1
2.88	-0.0169987	0.0342283	1
2.88	-0.181671	-0.0935096	1
2.88	-1.28825	1.9551	0.496211
2.88	0	0	1
2.88	0.986448	0.222491	0.869697
2.88	-0.300613	-0.0218032	0.837488
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.135811	-0.10803	0.98078
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.444607	0.713345	0.627038
2.88	0.846443	-0.404392	0.535167
2.88	-0.0968516	-0.0563447	0.98694
2.88	0	0	1
2.88	0	0	1
2.88	0.681809	-0.592159	0.782476
2.88	0	0	1
2.88	-0.513182	-0.609677	0.936546
2.88	-0.33004	1.04474	0.758556
2.88	-0.799342	-0.201541	0.497141
2.88	0	0	1
2.88	1.04745	0.647032	0.777035
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.181991	0.194427	0.982323
2.88	-0.128623	-0.18335	0.766983
2.88	0	0	1
2.88	0	0	1
2.88	0.822923	0.541648	0.785451
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.801897	0.518145	0.872105
2.88	0	0	1
2.88	0.00525329	0.0874728	0.464253
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	-0.569892	0.29548	0.733459
2.88	0	0	1
2.88	0	0	1
2.88	-0.0344125	-0.0444161	0.833587
2.88	0.163731	0.70234	0.791595
2.88	0	0	1
2.88	-0.0308698	-0.0849705	0.961382
2.88	0.124522	0.159758	0.693629
2.88	0	0	1
2.88	-0.631313	-0.581191	0.845209
2.88	0.294055	-0.413667	0.912781
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.248949	1.01703	0.544019
2.88	0.0110427	-0.0304737	1
2.88	0	0	1
2.88	0.694235	-2.10771	0.46154
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0	0	1
2.88	0.0562615	0.338932	0.974125
2.88	0	0	1
2.88	0	0	1
